idx,sa1,sa2,sa3,ref1,ref2,ref3
44,2503.822,1135.16,4137.182,2469.588,996.955,4077.485
44,2501.014,1133.784,4134.999,2466.657,995.679,4074.917
44,2498.931,1132.804,4133.709,2463.69,994.459,4071.793
45,,,,2013.45,812.263,3269.501
45,2012.037,911.331,3272.696,2011.713,811.785,3267.965
45,2010.551,910.723,3272.27,2009.931,811.12,3267.347
45,2008.737,909.952,3271.441,2007.961,810.354,3266.046
45,2006.874,909.108,3270.07,2006.037,809.546,3264.276
45,2005.05,908.343,3268.434,2004.119,808.817,3262.482
45,2003.243,907.504,3266.176,2002.194,808.043,3260.382
45,2001.363,906.605,3264.05,2000.272,807.266,3257.826
45,1999.562,905.772,3262.16,1998.347,806.468,3255.451
45,1997.705,905.014,3259.709,1996.389,805.669,3252.828
45,1995.827,904.131,3257.066,1994.447,804.897,3250.335
46,,,,1524.284,613.511,2473.574
46,1535.09,693.385,2492.726,1523.358,613.314,2469.988
46,1534.43,693.179,2490.709,1522.492,613.021,2468.649
46,1533.536,692.769,2489.381,1521.375,612.58,2466.873
46,1532.476,692.294,2488.092,1520.342,612.147,2465.505
46,1531.462,691.847,2486.709,1519.194,611.703,2463.915
46,1530.435,691.375,2485.219,1518.138,611.298,2462.462
46,1529.391,690.87,2483.666,1516.998,610.814,2460.894
46,1528.306,690.397,2482.386,1515.95,610.418,2459.35
46,1527.262,689.934,2480.984,1514.796,609.92,2457.747
46,1526.19,689.412,2479.384,1513.706,609.469,2456.226
47,,,,997.592,401.515,1611.934
47,951.473,429.208,1539.114,995.082,400.52,1599.645
47,950.819,428.916,1534.617,994.632,400.402,1597.627
47,950.484,428.802,1533.128,994.193,400.213,1596.464
47,950.115,428.6,1531.993,993.74,400.035,1595.167
47,949.723,428.415,1531.106,993.267,399.829,1594.145
47,949.316,428.242,1530.034,992.76,399.622,1593.036
47,948.889,428.044,1529.125,992.265,399.411,1592.301
47,948.48,427.895,1528.318,991.799,399.247,1591.443
47,948.074,427.696,1527.714,991.315,399.031,1590.604
47,947.658,427.471,1526.969,990.827,398.828,1589.829
48,,,,2497.903,1008.674,4063.675
48,2494.415,1172.376,4017.209,2491.111,1006.309,4087.07
48,2489.712,1170.345,4038.011,2487.375,1004.892,4102.337
48,2486.362,1168.825,4049.907,2484.244,1003.7,4111.494
48,2483.398,1167.507,4057.168,2481.405,1002.558,4117.161
48,2480.765,1166.274,4062.17,2478.629,1001.484,4120.579
48,2478.064,1165.022,4064.584,2475.881,1000.403,4122.13
48,2475.276,1163.757,4065.595,2473.07,999.307,4122.733
48,2472.521,1162.452,4065.981,2470.297,998.203,4122.293
48,2469.908,1161.244,4065.224,2467.637,997.146,4121.094
48,2467.285,1160.044,4064.203,2465.007,996.105,4119.487
49,,,,2019.219,814.425,3312.963
49,2021.959,948.925,3271.612,2017.57,814.144,3312.582
49,2020.499,948.258,3271.846,2015.939,813.616,3312.796
49,2018.837,947.543,3271.988,2014.139,812.905,3311.997
49,2016.998,946.722,3271.014,2012.393,812.201,3311.031
49,2015.261,945.933,3269.751,2010.453,811.403,3309.224
49,2013.397,945.054,3267.994,2008.681,810.751,3307.459
49,2011.657,944.213,3266.375,2006.907,810.023,3305.555
49,2009.915,943.493,3264.213,2005.112,809.323,3303.485
49,2008.427,942.737,3263.058,2003.338,808.61,3301.423
49,2006.309,941.728,3260.038,2001.466,807.823,3298.829
50,,,,1500.098,604.563,2458.417
50,1523.362,713.636,2458.474,1498.743,604.216,2453.191
50,1522.683,713.362,2456.767,1497.91,603.865,2452.585
50,1521.823,712.993,2455.882,1497.02,603.529,2451.622
50,1520.953,712.579,2455.023,1496.129,603.156,2450.521
50,1520.005,712.106,2453.846,1495.089,602.785,2449.373
50,1519.027,711.654,2452.57,1494.139,602.349,2448.215
50,1518.029,711.235,2451.346,1493.116,601.959,2446.854
50,1517.029,710.772,2450.264,1492.115,601.592,2445.292
50,1516.122,710.309,2448.796,1491.18,601.172,2443.961
50,1515.226,709.938,2447.356,1490.346,600.889,2442.801
51,,,,1037.576,417.064,1699.972
51,1036.317,483.722,1671.721,1036.911,416.995,1692.785
51,1036.093,483.702,1667.967,1036.652,416.945,1690.18
51,1035.833,483.614,1665.821,1036.299,416.777,1688.413
51,1035.528,483.49,1664.478,1035.913,416.655,1687.078
51,1035.071,483.262,1663.083,1035.391,416.432,1685.735
51,1034.684,483.08,1661.888,1035.019,416.283,1684.52
51,1034.403,482.922,1661.196,1034.668,416.185,1683.931
51,1033.962,482.753,1660.187,1034.186,415.967,1682.693
51,1033.698,482.644,1659.507,1033.81,415.786,1681.883
51,1033.202,482.411,1658.385,1033.371,415.641,1681.054
52,,,,2458.489,992.743,4019.871
52,2523.636,1186.305,4081.86,2452.098,990.637,4041.429
52,2519.038,1184.311,4100,2448.639,989.286,4054.269
52,2515.898,1182.911,4109.7,2445.755,988.127,4061.309
52,2513.679,1181.915,4116.183,2443.127,987.116,4065.299
52,2510.41,1180.376,4117.827,2440.495,986.031,4066.702
52,2507.666,1179.134,4118.702,2437.83,984.962,4066.965
52,2504.958,1177.863,4118.245,2435.275,983.997,4066.647
52,2502.424,1176.723,4117.593,2432.723,982.932,4065.234
52,2499.729,1175.38,4115.844,2430.161,981.886,4063.133
52,2497.084,1174.073,4113.578,2427.648,980.949,4061.005
53,,,,2010.121,810.843,3304.429
53,2021.477,948.711,3276.455,2008.635,810.552,3304.023
53,2020.162,948.211,3277.191,2006.964,810.013,3303.755
53,2018.393,947.464,3276.492,2005.192,809.331,3302.848
53,2016.714,946.679,3275.497,2003.561,808.673,3301.84
53,2015.102,945.905,3274.413,2001.826,807.963,3300.347
53,2013.709,945.284,3273.217,2000.019,807.219,3298.322
53,2011.582,944.275,3270.737,1998.283,806.55,3296.168
53,2009.938,943.479,3268.771,1996.594,805.905,3294.34
53,2008.256,942.701,3266.893,1994.842,805.199,3291.96
53,2006.61,941.955,3264.827,1993.188,804.535,3289.844
54,,,,1525.929,614.827,2507.205
54,1530.193,716.802,2477.287,1524.911,614.738,2502.277
54,1529.716,716.656,2475.445,1524.137,614.471,2500.953
54,1528.681,716.272,2473.776,1523.16,614.097,2499.466
54,1527.744,715.852,2472.387,1522.156,613.729,2498.139
54,1526.79,715.385,2470.94,1521.118,613.333,2496.458
54,1525.811,714.972,2469.723,1520.144,612.94,2495.231
54,1524.885,714.542,2468.603,1519.13,612.537,2493.904
54,1523.893,714.067,2467.245,1518.155,612.144,2492.379
54,1522.941,713.647,2465.808,1517.124,611.732,2490.842
54,1522.421,713.41,2465.071,1516.183,611.334,2489.556
55,,,,988.036,397.712,1617.865
55,955.745,446.586,1542.192,985.666,396.861,1605.043
55,955.123,446.33,1537.474,985.272,396.718,1603.136
55,954.832,446.222,1536.031,984.89,396.536,1601.869
55,954.498,446.023,1534.758,984.536,396.417,1600.712
55,954.132,445.887,1533.749,984.059,396.224,1599.698
55,953.78,445.714,1532.903,983.661,396.059,1598.757
55,953.439,445.564,1532.003,983.288,395.941,1598.004
55,953.057,445.368,1531.375,982.798,395.75,1597.055
55,952.722,445.232,1530.843,982.393,395.588,1596.29
55,952.297,445.044,1529.916,981.989,395.417,1595.56
56,,,,2474.959,998.352,3773.84
56,2490.547,1004.701,3959.89,2467.454,995.294,3792.918
56,2484.298,1002.239,3973.329,2462.535,993.391,3802.433
56,2479.526,1000.331,3980.323,2458.369,991.761,3807.804
56,2475.397,998.65,3984.213,2454.53,990.155,3811.267
56,2471.21,996.957,3986.032,2450.668,988.646,3812.928
56,2467.237,995.399,3986.915,2447.042,987.135,3814.007
56,2463.398,993.819,3987.358,2443.405,985.65,3814.179
56,2459.537,992.176,3987.036,2439.942,984.191,3814.514
56,2455.838,990.662,3986.58,2436.459,982.75,3814.321
56,2452.107,989.082,3985.43,2433.015,981.346,3814.103
57,,,,2002.383,806.755,3078.994
57,2009.414,809.598,3209.162,2000.505,806,3080.224
57,2007.409,808.764,3210.279,1998.355,805.075,3081.261
57,2005.012,807.819,3210.58,1995.998,804.11,3081.646
57,2002.711,806.817,3210.789,1993.672,803.131,3081.734
57,2000.156,805.764,3210.208,1991.38,802.194,3081.353
57,1997.857,804.834,3209.752,1989.102,801.252,3081.11
57,1995.461,803.838,3208.877,1986.873,800.382,3080.495
57,1993.127,802.87,3208.095,1984.577,799.393,3079.744
57,1990.788,801.888,3206.774,1982.348,798.506,3078.634
57,1988.557,800.993,3205.715,1980.225,797.599,3077.865
58,,,,1528.389,615.65,2368.654
58,1529.271,616.013,2457.657,1527.125,615.114,2366.365
58,1528.282,615.632,2456.941,1525.978,614.682,2366.107
58,1527.125,615.137,2456.565,1524.777,614.196,2365.891
58,1525.863,614.582,2456.195,1523.527,613.672,2365.618
58,1524.518,614.096,2455.514,1522.203,613.105,2365.21
58,1523.286,613.516,2455.213,1520.912,612.597,2364.495
58,1521.923,613.012,2454.451,1519.614,611.991,2363.899
58,1520.641,612.516,2453.76,1518.281,611.565,2362.98
58,1519.335,611.952,2452.866,1517.006,610.986,2362.462
58,1518.035,611.423,2451.985,1515.753,610.497,2361.615
59,,,,1026.87,413.068,1605.332
59,1035.375,416.49,1671.7,1025.068,412.318,1596.295
59,1034.882,416.28,1668.372,1024.646,412.16,1595.122
59,1034.44,416.089,1667.173,1024.149,411.936,1594.229
59,1033.938,415.9,1666.45,1023.653,411.735,1593.679
59,1033.339,415.635,1665.539,1023.046,411.496,1592.841
59,1033.092,415.525,1665.353,1022.465,411.247,1592.378
59,1032.167,415.167,1664.379,1021.87,411.034,1591.765
59,1031.582,414.894,1663.621,1021.277,410.759,1591.27
59,1031.013,414.684,1663.124,1020.715,410.524,1590.902
59,1030.323,414.406,1662.492,1020.036,410.258,1590.269
60,,,,2467.075,995.367,3829.935
60,2514.16,1014.47,4069.068,2459.067,992.103,3849.585
60,2508.083,1011.994,4084.252,2454.527,990.249,3861.469
60,2503.651,1010.162,4092.596,2450.778,988.679,3868.237
60,2499.704,1008.637,4097.435,2447.193,987.26,3872.059
60,2495.733,1006.903,4099.443,2443.625,985.748,3874.155
60,2492.551,1005.59,4101.096,2439.986,984.255,3874.373
60,2487.796,1003.648,4098.996,2436.445,982.806,3874.055
60,2484.678,1002.325,4098.562,2432.894,981.319,3872.808
60,2480.035,1000.429,4095.257,2429.343,979.867,3871.06
60,2476.17,998.842,4092.785,2425.877,978.412,3869.575
61,,,,2009.685,810.527,3161.714
61,2026.311,817.277,3307.396,2007.629,809.721,3161.735
61,2024.155,816.401,3307.97,2005.303,808.738,3161.484
61,2021.601,815.342,3306.807,2002.941,807.766,3160.916
61,2019.101,814.326,3305.928,2000.507,806.798,3159.857
61,2016.586,813.313,3304.226,1998.148,805.836,3158.251
61,2014.066,812.275,3302.465,1995.764,804.846,3156.775
61,2011.602,811.23,3300.411,1993.417,803.918,3155.151
61,2009.173,810.285,3298.136,1991.111,802.997,3153.148
61,2006.658,809.266,3296.115,1988.746,801.977,3151.232
61,2004.239,808.294,3293.602,1986.4,801.028,3149.145
62,,,,1517.169,611.165,2399.142
62,1521.377,612.851,2491.682,1515.998,610.668,2395.139
62,1520.457,612.447,2489.897,1514.876,610.225,2394.078
62,1519.193,611.943,2488.752,1513.557,609.727,2392.883
62,1517.807,611.376,2487.291,1512.214,609.132,2391.719
62,1516.382,610.788,2485.967,1510.821,608.542,2390.474
62,1514.975,610.196,2484.517,1509.41,607.973,2389.153
62,1514.005,609.866,2483.821,1507.996,607.389,2387.864
62,1512.003,609.031,2481.553,1506.499,606.769,2386.562
62,1511.01,608.607,2480.903,1505.112,606.22,2385.222
62,1509.138,607.868,2478.761,1503.762,605.65,2383.864
63,,,,1023.546,411.76,1627.307
63,1026.422,412.918,1684.951,1021.969,411.088,1618.645
63,1025.897,412.705,1681.284,1021.513,410.945,1617.057
63,1025.407,412.503,1679.701,1020.958,410.697,1615.692
63,1024.837,412.23,1678.544,1020.338,410.463,1614.439
63,1024.184,411.985,1677.56,1019.717,410.207,1613.588
63,1023.561,411.803,1676.468,1019.079,409.941,1612.851
63,1022.934,411.48,1675.615,1018.429,409.69,1611.825
63,1022.235,411.226,1674.659,1017.769,409.38,1611.132
63,1021.627,410.933,1673.755,1017.177,409.139,1610.401
63,1020.994,410.686,1673.02,1016.519,408.885,1609.623
64,,,,4454.239,1804.761,6756.999
64,4449.567,1878.416,38566.399,4440.649,1799.531,6796.764
64,4440.042,1874.465,38587.342,4429.916,1795.147,6810.53
64,4431.557,1870.893,38573.237,4419.902,1791.159,6817.313
64,4423.714,1867.704,38549.207,4410.27,1787.273,6820.656
64,4416.022,1864.368,38517.422,4400.813,1783.25,6822.263
64,4408.312,1860.94,38480.781,4391.573,1779.358,6822.835
64,4400.997,1857.793,38444.253,4382.383,1775.463,6822.225
64,4393.701,1854.555,38404.086,4373.32,1771.776,6821.002
64,4386.436,1851.375,38361.948,4364.197,1767.964,6819.095
64,4379.12,1848.296,38318.318,4355.25,1764.151,6816.591
65,,,,4023.482,1630.172,6169.413
65,3957.373,1670.28,34283.456,4015.974,1627.258,6193.988
65,3952.404,1668.22,34287.772,4008.052,1624.075,6200.652
65,3946.054,1665.554,34258.698,4000.205,1620.838,6202.804
65,3939.262,1662.592,34218.317,3992.429,1617.663,6202.239
65,3933.151,1660.056,34180.07,3984.54,1614.44,6200.407
65,3927.19,1657.429,34140.53,3976.882,1611.178,6197.678
65,3921.196,1654.9,34100.262,3969.089,1607.97,6193.556
65,3915.156,1652.246,34056.782,3961.347,1604.789,6189.734
65,3909.129,1649.626,34012.399,3953.701,1601.578,6184.91
65,3903.332,1647.081,33969.885,3946.126,1598.393,6180.399
66,,,,3496.591,1414.649,5408.383
66,3501.288,1475.91,30210.554,3491.124,1412.663,5427.846
66,3496.691,1473.945,30208.282,3485.127,1410.119,5432.577
66,3491.835,1471.92,30183.7,3479.04,1407.601,5432.759
66,3487.101,1469.9,30154.375,3473.088,1405.17,5431.68
66,3482.352,1467.892,30122,3467.081,1402.777,5428.982
66,3477.539,1465.732,30088.132,3461.108,1400.258,5426.039
66,3472.64,1463.658,30050.826,3455.022,1397.786,5421.904
66,3467.734,1461.558,30014.147,3448.932,1395.282,5417.475
66,3462.986,1459.504,29977.543,3443.047,1392.851,5413.102
66,3458.272,1457.5,29940.99,3437.116,1390.377,5408.49
67,,,,3008.606,1216.899,4678.703
67,2992.31,1260.717,25607.593,3004.666,1215.369,4693.096
67,2989.009,1259.4,25606.965,3000.014,1213.519,4695.793
67,2985.411,1257.824,25588.72,2995.456,1211.638,4696.001
67,2981.853,1256.302,25566.811,2990.888,1209.753,4694.734
67,2978.227,1254.749,25540.986,2986.274,1207.919,4692.43
67,2974.672,1253.348,25515.3,2981.735,1206.003,4689.575
67,2971.191,1251.819,25489.425,2977.16,1204.178,4686.194
67,2967.593,1250.223,25462.283,2972.593,1202.296,4682.505
67,2964.113,1248.807,25434.84,2968.1,1200.55,4678.909
67,2960.55,1247.224,25406.995,2963.565,1198.636,4674.856
68,,,,4515.234,1831.21,7145.35
68,4402.575,1860.216,38751.568,4502.342,1826.1,7179.276
68,4393.043,1856.284,38721.163,4491.045,1821.502,7189.207
68,4384.463,1852.599,38670.091,4479.717,1816.819,7189.834
68,4376.103,1848.991,38612.57,4468.91,1812.467,7186.459
68,4367.849,1845.49,38549.954,4458.144,1808.012,7180.707
68,4359.815,1842.066,38486.835,4447.548,1803.55,7173.692
68,4351.599,1838.435,38420.379,4436.581,1799.105,7164.557
68,4343.477,1834.977,38354.199,4425.97,1794.682,7155.171
68,4335.424,1831.486,38286.627,4415.437,1790.336,7144.999
68,4327.348,1828,38218.74,4404.879,1785.959,7134.629
69,,,,4001.098,1620.475,6372.63
69,3991.427,1684.517,34944.607,3992.611,1617.162,6394.019
69,3984.513,1681.535,34921.994,3983.844,1613.565,6397.526
69,3977.708,1678.672,34878.389,3975.148,1609.963,6395.154
69,3970.969,1675.777,34829.024,3966.598,1606.479,6390.405
69,3964.202,1672.893,34776.22,3957.827,1602.907,6383.61
69,3957.501,1670.009,34723.643,3949.369,1599.467,6376.231
69,3950.892,1667.148,34668.945,3940.878,1595.909,6368.22
69,3944.304,1664.277,34614.384,3932.458,1592.452,6359.486
69,3937.771,1661.562,34557.979,3924.043,1589.073,6351.022
69,3931.078,1658.712,34500.985,3915.64,1585.614,6341.987
70,,,,3509.562,1419.683,5613.192
70,3461.514,1458.784,30078.471,3503.548,1417.29,5627.629
70,3456.412,1456.634,30062.71,3496.68,1414.519,5628.834
70,3451.187,1454.437,30029.582,3489.891,1411.758,5626.274
70,3446.022,1452.207,29991.724,3483.047,1408.911,5621.945
70,3440.793,1449.962,29951.281,3476.201,1406.14,5616.348
70,3435.577,1447.738,29908.792,3469.382,1403.444,5610.093
70,3430.244,1445.601,29864.823,3462.506,1400.585,5602.959
70,3425.208,1443.4,29823.338,3455.844,1397.905,5596.208
70,3420.022,1441.155,29779.293,3449.109,1394.995,5588.805
70,3414.856,1438.979,29735.336,3442.433,1392.328,5581.47
71,,,,2997.008,1210.684,4798.496
71,2990.991,1258.871,25753.444,2992.54,1209.076,4811.089
71,2987.352,1257.361,25746.505,2987.506,1207.014,4812.801
71,2983.28,1255.636,25722.563,2982.304,1204.865,4811.29
71,2979.312,1253.952,25695.395,2977.188,1202.862,4808.422
71,2975.419,1252.307,25666.145,2972.187,1200.846,4804.74
71,2971.616,1250.71,25636.155,2967.215,1198.801,4800.066
71,2967.915,1249.033,25607.419,2962.343,1196.797,4795.535
71,2964.188,1247.52,25576.776,2957.437,1194.732,4790.316
71,2960.386,1245.828,25544.301,2952.493,1192.743,4785.346
71,2956.637,1244.279,25513.683,2947.555,1190.689,4779.636
72,,,,709.724,285.376,1129.082
72,702.511,293.911,5448.722,709.31,285.29,1136.778
72,702.04,293.75,5460.549,708.813,285.05,1140.016
72,701.578,293.555,5465.11,708.367,284.886,1141.872
72,701.143,293.392,5466.359,707.951,284.709,1143.161
72,700.683,293.213,5465.569,707.499,284.57,1143.855
72,700.299,293.055,5464.903,707.093,284.369,1144.441
72,699.849,292.859,5463.033,706.677,284.224,1144.554
72,699.501,292.687,5461.051,706.343,284.078,1144.866
72,699.097,292.528,5458.805,705.906,283.922,1144.821
72,698.69,292.363,5455.887,705.488,283.745,1144.859
73,,,,539.856,216.982,865.301
73,539.094,225.416,4106.549,538.997,216.664,863.15
73,538.693,225.247,4100.588,538.702,216.535,862.213
73,538.458,225.124,4097.376,538.469,216.444,861.836
73,538.23,225.067,4094.959,538.246,216.39,861.375
73,538.081,224.984,4093.436,538.009,216.262,861.076
73,537.777,224.841,4090.534,537.776,216.213,860.691
73,537.531,224.764,4088.564,537.528,216.091,860.351
73,537.315,224.665,4086.639,537.301,216.005,860.094
73,537.089,224.557,4084.724,537.086,215.921,859.807
73,536.864,224.463,4082.842,536.873,215.813,859.534
74,,,,708.077,284.448,1126.583
74,705.364,294.902,5464.37,707.722,284.378,1134.719
74,704.913,294.709,5476.693,707.268,284.211,1138.215
74,704.472,294.519,5480.947,706.844,284.046,1140.163
74,704.026,294.358,5482.403,706.372,283.847,1141.578
74,703.606,294.132,5482.427,705.981,283.705,1142.472
74,703.192,294.008,5481.342,705.564,283.534,1142.924
74,702.795,293.854,5479.667,705.186,283.392,1143.457
74,702.422,293.702,5478.218,704.787,283.241,1143.722
74,701.999,293.545,5475.445,704.394,283.084,1143.808
74,701.611,293.353,5473.242,703.999,282.904,1143.804
75,,,,541.081,217.461,870.93
75,538.104,224.994,4096.006,540.115,217.102,868.526
75,537.704,224.834,4090.109,539.829,216.983,867.726
75,537.409,224.661,4086.72,539.549,216.888,867.202
75,537.144,224.556,4083.867,539.271,216.789,866.965
75,536.893,224.472,4081.952,539.03,216.695,866.571
75,536.664,224.386,4079.794,538.805,216.575,866.408
75,536.403,224.249,4077.941,538.527,216.457,866.088
75,536.105,224.122,4075.377,538.225,216.331,865.956
75,535.818,223.991,4073.399,537.971,216.231,865.613
75,535.543,223.892,4071.102,537.666,216.118,865.168
76,,,,4482.782,1817.979,7344.393
76,4448.897,2102.857,7222.875,4469.948,1813.708,7387.245
76,4439.535,2098.779,7257.767,4461.595,1810.488,7412.576
76,4431.735,2095.238,7277.041,4454.016,1807.577,7426.459
76,4424.234,2091.824,7287.511,4446.525,1804.567,7433.674
76,4416.873,2088.389,7292.443,4439.252,1801.622,7436.447
76,4409.528,2084.895,7293.881,4431.831,1798.659,7436.267
76,4402.028,2081.372,7292.199,4424.423,1795.628,7433.807
76,4394.608,2077.743,7289.363,4417.192,1792.569,7430.194
76,4387.518,2074.357,7285.604,4410.223,1789.772,7425.342
76,4380.483,2071.024,7280.76,4403.203,1786.865,7420.029
77,,,,3974.935,1610.266,6553.683
77,3948.859,1864.06,6433.897,3969.936,1608.977,6564.989
77,3943.388,1861.658,6440.321,3964.361,1606.831,6568.402
77,3937.746,1859.093,6441.89,3958.522,1604.539,6567.556
77,3931.823,1856.355,6439.292,3952.712,1602.201,6564.312
77,3926.155,1853.599,6435.836,3947.002,1599.765,6560.56
77,3920.525,1850.917,6431.538,3941.544,1597.587,6555.321
77,3914.987,1848.347,6426.33,3935.893,1595.337,6549.856
77,3909.282,1845.601,6420.364,3930.192,1592.924,6543.413
77,3903.464,1842.82,6414.146,3924.336,1590.571,6536.843
77,3897.558,1840.017,6406.975,3918.572,1588.226,6529.748
78,,,,3518.252,1423.783,5797.166
78,3482.042,1641.457,5669.693,3514.01,1422.603,5805.391
78,3477.562,1639.57,5674.725,3509.38,1420.86,5807.8
78,3472.948,1637.437,5675.359,3504.838,1419.034,5807.079
78,3468.447,1635.36,5673.834,3500.257,1417.232,5804.268
78,3463.964,1633.177,5670.835,3495.732,1415.366,5801.112
78,3459.405,1631.077,5666.995,3491.156,1413.579,5796.576
78,3454.857,1628.852,5662.553,3486.685,1411.648,5791.946
78,3450.466,1626.759,5657.565,3482.159,1409.814,5786.876
78,3446.07,1624.659,5652.64,3477.759,1408.006,5781.656
